time,2.82,3.16,3.55,3.98,4.47,5.01,5.62,6.31,7.08,7.94,8.91,10.0,11.2,12.6,14.1,15.8,17.8,20.0,22.4,25.1,28.2,31.6,35.5,39.8,44.7,50.1,56.2,63.1,70.8,79.4,89.1,100.0,112.0,126.0,141.0,158.0,178.0,200.0,224.0,251.0,282.0,316.0,355.0,398.0,447.0,501.0,562.0,631.0,708.0,794.0,891.0,1000.0
1998-03-09 00:00:00,,,,,,,,,,103.088,162.058,221.028,237.669,249.49,264.877,293.795,443.101,582.494,692.982,799.206,897.7510000000002,1049.53,1264.16,1465.42,1656.19,1774.25,1855.16,1840.27,1795.69,1631.85,1449.42,1232.22,1019.47,883.9630000000002,755.932,664.43,593.967,579.927,544.091,462.042,350.394,198.222,109.42,78.24600000000002,103.242,161.889,,,,,,
1998-03-09 00:09:00,,,,,,,,,,187.879,204.298,220.717,248.103,276.738,262.07,266.441,440.47,595.763,696.426,802.6139999999998,918.754,1087.29,1317.69,1489.44,1615.17,1676.48,1704.87,1661.44,1595.76,1508.54,1417.95,1210.49,1003.8,862.456,725.545,610.2719999999998,526.363,526.575,502.997,428.976,317.696,155.406,70.2513,55.2451,104.239,191.577,,,,,,
1998-03-09 00:20:00,,,,,,,,,,120.051,210.718,301.385,261.606,206.974,271.444,342.885,475.719,592.044,660.2330000000002,739.664,839.3439999999998,978.801,1165.21,1319.75,1449.27,1537.55,1604.77,1593.87,1558.75,1443.35,1315.42,1144.03,971.255,799.9689999999998,644.243,564.508,511.374,529.586,524.965,471.931,383.845,247.768,150.84799999999996,89.537,53.5889,32.836,,,,,,
1998-03-09 00:29:00,,,,,,,,,,125.039,195.458,265.877,246.205,216.275,241.926,278.482,411.793,543.765,671.836,796.69,915.748,1025.3,1123.62,1256.55,1416.66,1507.77,1563.64,1546.9,1507.68,1416.42,1317.04,1130.55,942.981,781.44,636.045,569.497,526.069,544.646,533.752,460.367,360.672,224.956,131.782,77.2969,43.8993,23.1357,,,,,,
1998-03-09 00:40:00,,,,,,,,,,183.583,267.687,351.79,291.795,215.392,276.613,343.283,457.706,566.481,658.7860000000002,754.326,855.692,978.573,1126.85,1253.76,1363.9,1449.86,1523.46,1513.52,1477.7,1349.51,1206.92,1088.51,969.104,824.762,689.625,599.433,530.934,520.61,491.191,421.283,332.745,218.699,136.061,81.9851,49.7033,30.4789,,,,,,
1998-03-09 00:49:00,,,,,,,,,,191.8,267.694,343.589,334.608,315.964,278.29900000000004,261.564,431.177,579.631,666.39,741.048,793.9119999999998,900.959,1071.96,1213.81,1332.77,1396.32,1431.56,1409.0,1368.54,1300.08,1227.25,1053.61,877.916,721.596,581.52,520.762,486.419,522.9209999999998,525.732,457.107,360.54,225.718,132.309,76.5604,44.793,27.393,,,,,,
1998-03-09 01:00:00,,,,,,,,,,223.581,296.126,368.671,359.145,340.275,279.133,238.145,376.718,502.081,588.925,691.549,822.5939999999998,929.487,1007.87,1123.99,1269.74,1335.16,1359.56,1337.13,1300.19,1203.19,1096.83,998.943,897.613,745.357,604.539,519.5830000000002,465.405,493.774,492.034,426.453,334.309,205.796,117.888,66.9072,36.7471,19.0611,,,,,,
1998-03-09 01:09:00,,,,,,,,,,228.68400000000003,255.438,282.191,272.593,258.855,229.856,214.552,321.215,426.551,528.0219999999998,629.059,729.314,850.7080000000002,997.057,1121.37,1228.38,1323.01,1411.32,1345.45,1231.83,1168.52,1113.04,976.188,837.159,706.681,584.592,503.472,454.489,491.699,498.145,439.359,349.0019999999999,215.42,123.443,69.3011,40.3286,26.4355,,,,,,
1998-03-09 01:20:00,,,,,,,,,,172.93400000000003,249.99400000000003,327.0540000000001,314.665,292.092,233.624,194.147,323.863,435.838,496.083,580.214,707.37,831.304,951.435,1069.84,1186.88,1231.63,1239.45,1207.31,1162.79,1118.13,1073.46,947.268,818.035,685.566,560.856,474.039,418.046,444.719,450.651,412.604,338.076,213.601,125.1,69.3127,38.0052,21.3637,,,,,,
1998-03-09 01:30:00,,,,,,,,,,164.97400000000005,224.124,283.273,274.893,258.823,244.192,239.419,322.355,406.205,492.716,569.2,627.625,737.284,907.422,1046.86,1162.21,1227.61,1267.49,1224.76,1156.45,1119.35,1087.12,950.093,811.316,697.865,587.481,492.073,427.317,444.772,445.654,411.397,339.7990000000001,217.077,130.725,77.4488,45.1573,25.4384,,,,,,
1998-03-09 01:39:00,,,,,,,,,,128.22299999999998,210.814,293.404,288.644,273.938,257.681,249.787,316.327,388.92800000000005,479.205,566.7,649.188,759.768,903.512,1052.45,1205.46,1246.3,1229.84,1229.26,1233.6,1150.1,1052.89,936.272,818.8589999999998,699.768,586.768,503.518,445.372,454.557,445.80800000000005,399.034,321.065,200.386,121.013,79.2047,48.5767,24.6468,,,,,,
1998-03-09 01:50:00,,,,,,,,,,186.956,257.345,327.7340000000001,310.357,282.987,246.31,223.535,324.518,413.632,468.14,542.273,651.755,786.311,950.469,1084.63,1195.24,1247.86,1270.84,1245.0,1204.03,1144.34,1081.73,979.196,871.957,719.352,579.0930000000002,499.124,448.055,474.495,474.707,419.306,334.2290000000001,208.523,121.499,69.6524,40.9278,26.0561,,,,,,
1998-03-09 01:59:00,,,,,,,,,,127.162,289.444,451.726,396.292,316.068,292.249,276.458,331.809,386.635,439.936,516.8240000000002,636.197,769.23,918.389,1056.45,1185.79,1255.18,1293.94,1239.37,1155.9,1113.27,1077.0,972.45,861.784,699.847,555.028,493.797,453.4380000000001,469.057,465.268,420.328,338.01,204.517,114.911,65.2147,38.2788,24.9789,,,,,,
